system_id,system_short,system,module_id,module,gene,w_g,role,confidence,w_g_source,anchor,evidence,citation,review_flag
2,hpa,HPA axis & glucocorticoid signalling,2.6,Corticosteroid receptors and receptor chaperone complex,HSPA8,0,ambiguous,low,rule,FALSE,"two readings collide: Hsp70 is needed for GR loading (enabler, -1) yet sustained binding degrades GR (+1); no HSPA8-GR edge",,
2,hpa,HPA axis & glucocorticoid signalling,2.6,Corticosteroid receptors and receptor chaperone complex,NR3C1,-1,brake,high,curated,FALSE,"PI ruling 17 Aug 2026: system 2 tone is HPA axis drive. GR mediates the negative feedback that lowers drive, so w_g = -1. Signs in this system are read against axis drive, never against GR signalling.",,
2,hpa,HPA axis & glucocorticoid signalling,2.6,Corticosteroid receptors and receptor chaperone complex,NR3C2,-1,brake,high,curated,FALSE,PI curated: MR sets basal engagement threshold (0 usable probes),,
2,hpa,HPA axis & glucocorticoid signalling,2.6,Corticosteroid receptors and receptor chaperone complex,PPID,0,unresolved,low,unresolved,FALSE,TPR immunophilin competing with FKBP4/FKBP5 on Hsp90; no evidence retrieved on its direction for GR sensitivity,,unresolved_needs_evidence
2,hpa,HPA axis & glucocorticoid signalling,2.6,Corticosteroid receptors and receptor chaperone complex,PPP5C,1,feedback,medium,omnipath,FALSE,OmniPath: PPP5C consensus-inhibits NR3C1; restraining GR impairs feedback and raises axis tone (curated FKBP5 logic),ProtMapper;DEPOD;SIGNOR;SIGNOR_ProtMapper (curation_effort=3),
2,hpa,HPA axis & glucocorticoid signalling,2.6,Corticosteroid receptors and receptor chaperone complex,STIP1,-1,feedback-enabler,low,curated,FALSE,PI curated: GR chaperone assembly (HOP),,low_confidence_signed
2,hpa,HPA axis & glucocorticoid signalling,2.6,Corticosteroid receptors and receptor chaperone complex,STUB1,1,feedback,low,rule,FALSE,rule - E3 degrading Hsp90-client steroid receptors (OmniPath: STUB1 consensus-inhibits AR); less GR = impaired feedback,HINT;SPIKE;Cui2007;CancerCellMap;SIGNOR;Wang;Lit-BM-17;HPRD;NetPath;BioGRID (curation_effort=17),low_confidence_signed
2,hpa,HPA axis & glucocorticoid signalling,2.7,Glucocorticoid transcriptional output,DDIT4,0,readout,medium,curated,FALSE,PI curated: REDD1; GC-induced mTOR inhibitor readout,,
2,hpa,HPA axis & glucocorticoid signalling,2.7,Glucocorticoid transcriptional output,DUSP1,0,readout,medium,rule,FALSE,"rule - GC-induced anti-inflammatory effector; marks GC action, does not drive axis tone (class of curated SGK1/TSC22D3=0)",,
2,hpa,HPA axis & glucocorticoid signalling,2.7,Glucocorticoid transcriptional output,KLF15,0,readout,medium,rule,FALSE,rule - GC-induced transcription factor; a readout of GC signalling rather than a driver of axis tone,,
2,hpa,HPA axis & glucocorticoid signalling,2.7,Glucocorticoid transcriptional output,KLF9,0,readout,medium,curated,FALSE,PI curated: GC-induced feedforward amplifier; readout of GC signalling,,
2,hpa,HPA axis & glucocorticoid signalling,2.7,Glucocorticoid transcriptional output,SGK1,0,readout,high,curated,FALSE,PI curated: GC-induced reporter; marks GC action but does not drive tone,,
2,hpa,HPA axis & glucocorticoid signalling,2.7,Glucocorticoid transcriptional output,TSC22D3,0,readout,high,curated,FALSE,PI curated: GILZ; GC-induced anti-inflammatory readout,,
2,hpa,HPA axis & glucocorticoid signalling,2.7,Glucocorticoid transcriptional output,TXNIP,0,readout,medium,rule,FALSE,rule - GC-induced metabolic effector; a readout of GC signalling rather than a driver of axis tone,,
2,hpa,HPA axis & glucocorticoid signalling,2.7,Glucocorticoid transcriptional output,ZBTB16,0,readout,medium,curated,FALSE,PI curated: GC-responsive TF; developmental readout,,
2,hpa,HPA axis & glucocorticoid signalling,2.8,"Feedback, glucocorticoid availability, transport and buffering",ABCB1,0,ambiguous,medium,rule,FALSE,two readings collide: P-gp efflux lowers tissue/brain GC exposure (-1) but weakens central feedback (+1); as curated SERPINA6=0,,
2,hpa,HPA axis & glucocorticoid signalling,2.8,"Feedback, glucocorticoid availability, transport and buffering",ANXA1,-1,brake,medium,curated,FALSE,PI curated: mediates rapid GC negative feedback,,
2,hpa,HPA axis & glucocorticoid signalling,2.8,"Feedback, glucocorticoid availability, transport and buffering",CRHBP,-1,brake,high,curated,FALSE,PI curated: sequesters CRH before pituitary,,
2,hpa,HPA axis & glucocorticoid signalling,2.8,"Feedback, glucocorticoid availability, transport and buffering",HSD11B2,-1,brake,high,curated,FALSE,PI curated: inactivates cortisol,,
2,hpa,HPA axis & glucocorticoid signalling,2.8,"Feedback, glucocorticoid availability, transport and buffering",NFKBIA,0,readout,low,rule,FALSE,"rule - GC-induced IkB-alpha: a readout of GC action, not a driver of axis tone; an inflammatory-drive reading would give -1",,
2,hpa,HPA axis & glucocorticoid signalling,2.8,"Feedback, glucocorticoid availability, transport and buffering",SERPINA6,0,ambiguous,medium,curated,FALSE,PI curated: CBG shifts free fraction; sign on tone ambiguous,,
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.1,Cholesterol supply and mitochondrial import,HMGCR,1,synthesis,medium,rule,FALSE,rule class: rate-limiting synthesis of the cholesterol substrate feeding the steroidogenic cascade,,
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.1,Cholesterol supply and mitochondrial import,LDLR,1,capacity,medium,rule,FALSE,rule class: substrate-supply uptake receptor; LDL-derived cholesterol is a major steroidogenic substrate source,,
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.1,Cholesterol supply and mitochondrial import,NPC1,1,capacity,medium,rule,FALSE,rule class: substrate supply; lysosomal cholesterol egress makes free cholesterol available for import,,
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.1,Cholesterol supply and mitochondrial import,NPC2,1,capacity,medium,rule,FALSE,rule class: substrate supply; luminal partner of NPC1 in lysosomal cholesterol egress,,
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.1,Cholesterol supply and mitochondrial import,SCARB1,1,capacity,medium,rule,FALSE,rule class: substrate supply; SR-BI selective HDL-cholesteryl-ester uptake feeds steroidogenic cells,,
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.1,Cholesterol supply and mitochondrial import,SOAT1,0,ambiguous,low,rule,FALSE,"two rule classes collide: esterification removes free cholesterol from immediate use, yet builds the droplet reserve mobilised for steroidogenesis",,
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.1,Cholesterol supply and mitochondrial import,STAR,1,driver,high,rule,TRUE,rule class: rate-limiting step; imports cholesterol to the inner mitochondrial membrane for CYP11A1,,
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.1,Cholesterol supply and mitochondrial import,STARD3,1,capacity,low,rule,FALSE,rule class: substrate supply; StAR-related late-endosomal cholesterol transfer protein,,low_confidence_signed
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.1,Cholesterol supply and mitochondrial import,STARD4,1,capacity,low,rule,FALSE,rule class: substrate supply; soluble cytosolic sterol transporter,,low_confidence_signed
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.1,Cholesterol supply and mitochondrial import,TSPO,0,off-axis,medium,literature,FALSE,"Tspo deletion in vivo and in vitro does not impair steroidogenesis; cholesterol-transporter model refuted, acts on fatty-acid oxidation",26741196,
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.2,Electron transfer partners,CYB5A,1,accessory,high,literature,FALSE,cytochrome b5 is the obligate cofactor for CYP17A1 17;20-lyase; CYB5A mutations cause isolated 17;20-lyase deficiency,26862015,
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.2,Electron transfer partners,FDX1,1,accessory,high,literature,FALSE,adrenodoxin reduces mitochondrial P450s and is required to convert cholesterol to pregnenolone/aldosterone/cortisol,20547883,
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.2,Electron transfer partners,FDX2,0,off-axis,medium,literature,FALSE,Fdx2 cannot efficiently reduce mitochondrial P450s or convert steroids; it serves Fe/S cluster and heme A biosynthesis,20547883,
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.2,Electron transfer partners,FDXR,1,accessory,high,rule,FALSE,rule class: obligate accessory in the electron chain feeding FDX1; same sign as FDX1,,
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.2,Electron transfer partners,POR,1,accessory,high,literature,FALSE,POR is the required cofactor for microsomal P450s; POR mutations give 17-hydroxylase/21-hydroxylase/aromatase deficiency,26862015,
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.3,Core steroidogenic enzymes,CYP11A1,1,synthesis,high,rule,TRUE,rule class: committed first enzyme; P450scc converts cholesterol to pregnenolone,,
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.3,Core steroidogenic enzymes,CYP11B1,1,synthesis,high,rule,FALSE,rule class: synthesis; 11-beta-hydroxylase catalyses the final step to cortisol,,
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.3,Core steroidogenic enzymes,CYP17A1,1,synthesis,high,rule,TRUE,rule class: synthesis; 17-alpha-hydroxylase/17;20-lyase gates 19-carbon steroid output,,
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.3,Core steroidogenic enzymes,CYP21A2,1,synthesis,high,rule,FALSE,rule class: synthesis; 21-hydroxylase in the cortisol and aldosterone routes,,
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.3,Core steroidogenic enzymes,HSD3B1,1,synthesis,medium,rule,FALSE,rule class: synthesis; placental/peripheral 3-beta-HSD isoform converting delta-5 to delta-4 steroids,,
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.3,Core steroidogenic enzymes,HSD3B2,1,synthesis,high,rule,FALSE,rule class: synthesis; adrenal and gonadal 3-beta-HSD converting delta-5 to delta-4 steroids,,
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.4,Transcriptional control of steroidogenesis,GATA4,1,driver,low,rule,FALSE,rule class: transactivator of steroidogenic promoters (STAR/CYP17A1) in adrenal and gonad; part lineage factor so low confidence,,low_confidence_signed
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.4,Transcriptional control of steroidogenesis,GATA6,1,driver,low,trrust,FALSE,rule class: transactivator of adrenal steroidogenic genes; part lineage factor so low confidence | confirmed by trrust (Activation of CYP11A1;CYP17A1),15284005,low_confidence_signed
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.4,Transcriptional control of steroidogenesis,NR0B1,-1,brake,high,trrust,FALSE,DAX-1 represses the StAR promoter dose-dependently to 6% of control and trans-represses SF-1; OmniPath consensus_stimulation here is a PPI artifact | confirmed by TRRUST: NR0B1 repression CYP17A1 (w_g +1),10403575;20573681; PMID 11592817,
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.4,Transcriptional control of steroidogenesis,NR5A1,1,driver,high,trrust,TRUE,"rule class: master transactivator; SF-1 dosage drives steroidogenic enzyme transcription | confirmed by trrust (Activation of STAR;CYP17A1;HSD3B2;MC2R) | TRRUST chain (NR5A1 repression CYP11B2 (w_g +1)) inverts here because the path runs through the system negative feedback; chain discarded, anchor definition holds",19022561;17786540;20650879,
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.4,Transcriptional control of steroidogenesis,NR5A2,1,driver,medium,trrust,FALSE,rule class: transactivator; LRH-1 activates the same steroidogenic promoters as SF-1 | confirmed by trrust (Activation of STAR;HSD3B2;CYP11B1),19022561;11564608,
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.4,Transcriptional control of steroidogenesis,WT1,0,ambiguous,low,rule,FALSE,"two readings collide: required for gonad/adrenal formation, yet maintains the undifferentiated progenitor state opposing steroidogenic differentiation",,
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.5,Aldosterone synthesis and renin-angiotensin control,ACE,1,synthesis,high,rule,FALSE,rule class: synthesis; generates angiotensin II that drives aldosterone output,,
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.5,Aldosterone synthesis and renin-angiotensin control,AGT,1,synthesis,medium,rule,FALSE,rule class: precursor; angiotensinogen is the substrate for the whole RAAS arm,,
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.5,Aldosterone synthesis and renin-angiotensin control,AGTR1,1,transducer,high,gtopdb,FALSE,rule class: Gq-coupled receptor; AT1 signalling induces CYP11B2 and aldosterone secretion | confirmed by GtoPdb coupling (Gq/11),GtoPdb Gq/11,
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.5,Aldosterone synthesis and renin-angiotensin control,CYP11B2,1,synthesis,high,rule,FALSE,rule class: synthesis; aldosterone synthase is the terminal mineralocorticoid enzyme,,
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.5,Aldosterone synthesis and renin-angiotensin control,REN,1,synthesis,high,rule,FALSE,rule class: rate-limiting enzyme of the renin-angiotensin-aldosterone arm,,
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.6,Neurosteroid metabolism and membrane-associated progesterone signaling,CYP7B1,-1,catabolism,low,rule,FALSE,rule class: catabolism; 7-alpha-hydroxylates DHEA/pregnenolone and oxysterols into a receptor-inactive side branch,,low_confidence_signed
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.6,Neurosteroid metabolism and membrane-associated progesterone signaling,PGRMC1,1,accessory,low,rule,FALSE,rule class: accessory; heme-binding P450-interacting protein supporting steroidogenic P450 activity; also membrane progesterone signalling,,low_confidence_signed
3,steroidogenesis,Steroidogenesis (adrenal & gonadal),3.6,Neurosteroid metabolism and membrane-associated progesterone signaling,SULT2B1,-1,catabolism,medium,rule,FALSE,rule class: conjugation/inactivation; sulfates cholesterol/pregnenolone/DHEA to receptor-inactive sulfoconjugates,,
4,sex_steroids,Sex steroids: receptors & metabolism,4.1,Androgen receptor signaling and canonical targets,AR,1,transducer,high,rule,TRUE,"rule class: the nuclear receptor that transduces androgen into transcriptional output; defines the tone | TRRUST chain (AR repression AKR1C3 (w_g +1)) inverts here because the path runs through the system negative feedback; chain discarded, anchor definition holds",,
4,sex_steroids,Sex steroids: receptors & metabolism,4.1,Androgen receptor signaling and canonical targets,FOXA1,1,accessory,medium,literature,FALSE,"RESOLVED KEEP_CURRENT: Signed vs aggregate AR/ER/PR output; FOXA1 pioneers both cistromes. UGT2B17 is one of thousands of FOXA1-licensed targets and per-target sign is bidirectional, so the single-target chain is void.",21915096;26751772;17373880,
4,sex_steroids,Sex steroids: receptors & metabolism,4.1,Androgen receptor signaling and canonical targets,HOXB13,1,accessory,low,rule,FALSE,rule class: accessory; prostate AR cofactor/pioneer-like factor; also a lineage TF so low confidence,,low_confidence_signed
4,sex_steroids,Sex steroids: receptors & metabolism,4.1,Androgen receptor signaling and canonical targets,KLK2,0,readout,high,rule,FALSE,rule class: readout; canonical androgen-responsive target that marks AR action without driving ligand or receptor tone,,
4,sex_steroids,Sex steroids: receptors & metabolism,4.1,Androgen receptor signaling and canonical targets,KLK3,0,readout,high,rule,FALSE,rule class: readout; PSA is the canonical androgen-responsive reporter and does not feed back on tone,,
4,sex_steroids,Sex steroids: receptors & metabolism,4.1,Androgen receptor signaling and canonical targets,TMPRSS2,0,readout,high,rule,FALSE,rule class: readout; androgen-responsive protease used as an AR-activity reporter,,
4,sex_steroids,Sex steroids: receptors & metabolism,4.2,Estrogen/progesterone receptor signaling and targets,ESR1,1,transducer,high,trrust,TRUE,rule class: the nuclear receptor transducing estrogen into transcriptional output; defines the tone | confirmed by TRRUST: ESR1 activation AR (w_g +1),PMID 22391641,
4,sex_steroids,Sex steroids: receptors & metabolism,4.2,Estrogen/progesterone receptor signaling and targets,ESR2,0,ambiguous,medium,omnipath,FALSE,"collision: ESR2 is itself an estrogen receptor, but OmniPath ESR2->ESR1 is consensus_inhibition (curation_effort 15)",OmniPath ESR2->ESR1 consensus_inhibition; SignaLink3;Cui2007;HPRD,
4,sex_steroids,Sex steroids: receptors & metabolism,4.2,Estrogen/progesterone receptor signaling and targets,GPER1,1,transducer,low,rule,FALSE,rule class: Gs-coupled receptor; mediates rapid membrane-initiated estrogen signalling | GtoPdb lists both stimulatory and inhibitory coupling,,low_confidence_signed
4,sex_steroids,Sex steroids: receptors & metabolism,4.2,Estrogen/progesterone receptor signaling and targets,GREB1,0,readout,medium,rule,FALSE,rule class: readout; canonical estrogen-responsive target used to index ER activity,,
4,sex_steroids,Sex steroids: receptors & metabolism,4.2,Estrogen/progesterone receptor signaling and targets,PGR,1,transducer,high,rule,TRUE,"rule class: the nuclear receptor transducing progesterone into transcriptional output; defines the tone | TRRUST chain (PGR repression CYP19A1 (w_g +1)) inverts here because the path runs through the system negative feedback; chain discarded, anchor definition holds",,
4,sex_steroids,Sex steroids: receptors & metabolism,4.2,Estrogen/progesterone receptor signaling and targets,TFF1,0,readout,high,rule,FALSE,rule class: readout; canonical estrogen-responsive reporter gene,,
4,sex_steroids,Sex steroids: receptors & metabolism,4.3,Nuclear-receptor coregulators and pioneer factors,CARM1,1,accessory,medium,omnipath,FALSE,OmniPath CARM1->PPARG consensus_stimulation; arginine-methyltransferase coactivator class for nuclear receptors,OmniPath CARM1->PPARG consensus_stimulation; SPIKE;SPIKE_LC,
4,sex_steroids,Sex steroids: receptors & metabolism,4.3,Nuclear-receptor coregulators and pioneer factors,GATA2,1,accessory,low,trrust,FALSE,rule class: accessory pioneer/cofactor for AR in prostate; strongly cell-type dependent (haematopoietic master TF elsewhere) | confirmed by trrust (Activation of AR),24423874,low_confidence_signed
