system_id,system,gene,gene_name,chr,n_probes,n_kept,usability,caution,gene_function
24,"Immune, inflammation & HLA",IL12RB1,interleukin 12 receptor subunit beta 1,chr19,24,5,adequate,,Receptor subunit shared by IL-12 and IL-23; its deficiency causes mycobacterial susceptibility. The common receptor half of both pathways.
24,"Immune, inflammation & HLA",IL18,interleukin 18,chr11,12,5,adequate,,"Inflammasome-processed cytokine driving interferon gamma production, sharing activation machinery with IL1B but with a distinct downstream profile. The Th1-directing arm of inflammasome output."
24,"Immune, inflammation & HLA",TNF,tumor necrosis factor,chr6,27,5,adequate,,"Tumour necrosis factor, a central pro-inflammatory cytokine located inside the MHC region and a core CTRA gene. Its MHC position means methylation here may partly reflect haplotype."
24,"Immune, inflammation & HLA",HLA-B,"major histocompatibility complex, class I, B",chr6,17,4,adequate,,"Highly polymorphic class I molecule presenting intracellular peptides to CD8 T cells. Extreme sequence polymorphism means probe hybridisation itself varies by haplotype, so interpret with caution."
24,"Immune, inflammation & HLA",HLA-DOB,"major histocompatibility complex, class II, DO beta",chr6,8,4,adequate,,"The beta chain partner of HLA-DOA, completing the HLA-DM inhibitory complex. Non-functional without its partner."
24,"Immune, inflammation & HLA",IL12A-AS1,IL12A antisense RNA 1,chr3,14,4,adequate,,Antisense transcript regulating IL12A expression in cis. Indexes regulation of the locus rather than the cytokine.
24,"Immune, inflammation & HLA",IL12B,interleukin 12B,chr5,11,4,adequate,,"The p40 subunit shared by IL-12 and IL-23, so it feeds two different T helper programmes. A shared subunit whose regulation affects both Th1 and Th17 responses."
24,"Immune, inflammation & HLA",IL6,interleukin 6,chr7,14,4,adequate,,"Pleiotropic cytokine that is pro- or anti-inflammatory depending on whether it signals classically or by trans-signalling, and the most measured marker in psychoneuroimmunology. Its ambiguity is intrinsic, not a measurement problem."
24,"Immune, inflammation & HLA",CCL2,C-C motif chemokine ligand 2,chr17,11,3,adequate,,"MCP-1, recruiting monocytes into tissue and mediating the monocyte trafficking that underlies stress-induced inflammation. The chemotactic arm of the CTRA."
24,"Immune, inflammation & HLA",HLA-C,"major histocompatibility complex, class I, C",chr6,13,3,adequate,,Class I molecule presenting peptides to CD8 T cells and the main ligand for killer immunoglobulin receptors on NK cells. Bridges adaptive and innate recognition.
24,"Immune, inflammation & HLA",HLA-DOA,"major histocompatibility complex, class II, DO alpha",chr6,51,3,adequate,,"Modulator of HLA-DM activity in B cells and thymic epithelium, biasing which peptides are selected. A regulator of the regulator."
24,"Immune, inflammation & HLA",IL12RB2,interleukin 12 receptor subunit beta 2,chr1,21,3,adequate,,The IL-12-specific receptor subunit conferring Th1 selectivity. What distinguishes an IL-12 from an IL-23 response at the receptor.
24,"Immune, inflammation & HLA",IL6ST,interleukin 6 cytokine family signal transducer,chr5,17,3,adequate,,"gp130, the shared signal transducer for IL-6 and related cytokines and the obligatory partner for all IL-6 signalling. A single gene mediating an entire cytokine family."
24,"Immune, inflammation & HLA",HLA-DQA2,"major histocompatibility complex, class II, DQ alpha 2",chr6,5,2,limited - 2 probes,,"Class II alpha chain of the less-studied DQ2 pair, expressed mainly in Langerhans cells. Distinct in expression pattern from the classical HLA-DQA1."
24,"Immune, inflammation & HLA",HLA-DRA,"major histocompatibility complex, class II, DR alpha",chr6,17,2,limited - 2 probes,,"The invariant class II alpha chain, essentially monomorphic and pairing with any DR beta chain. Its constancy makes it the cleanest quantitative index of class II expression on the array."
24,"Immune, inflammation & HLA",HLA-DRB1,"major histocompatibility complex, class II, DR beta 1",chr6,4,2,limited - 2 probes,,"The most polymorphic class II gene and the site of the strongest genetic associations with autoimmune disease. Haplotype variation is extreme, so treat probe signal here cautiously."
24,"Immune, inflammation & HLA",HLA-DRB9,"major histocompatibility complex, class II, DR beta 9 (pseudogene)",chr6,2,2,limited - 2 probes,,Class II pseudogene fragment retained in the DR region. A haplotype and chromatin marker rather than a functional gene.
24,"Immune, inflammation & HLA",HLA-E,"major histocompatibility complex, class I, E",chr6,36,2,limited - 2 probes,,"Non-classical, minimally polymorphic class I molecule presenting leader peptides to NK cells as evidence that class I synthesis is intact. A self-integrity check rather than an antigen presenter."
24,"Immune, inflammation & HLA",HLA-H,"major histocompatibility complex, class I, H (pseudogene)",chr6,5,2,limited - 2 probes,,"Class I pseudogene retaining promoter and regulatory sequence but producing no protein. Useful as a regional chromatin readout, not as a functional gene."
24,"Immune, inflammation & HLA",IL1B,interleukin 1 beta,chr2,11,2,limited - 2 probes,,"Interleukin 1 beta, the prototypical pro-inflammatory cytokine released after inflammasome activation and a core CTRA response-to-adversity gene. Among the most consistently upregulated transcripts under chronic social threat."
24,"Immune, inflammation & HLA",IL6R-AS1,IL6R antisense RNA 1,chr1,5,2,limited - 2 probes,,"Antisense long non-coding RNA at the IL6R locus, regulating receptor expression in cis. Probes here index regulation of IL6R rather than IL6R itself."
24,"Immune, inflammation & HLA",HLA-DRB6,"major histocompatibility complex, class II, DR beta 6 (pseudogene)",chr6,1,1,SINGLE PROBE - cannot support a gene-level claim,,"Class II pseudogene present only on DR1, DR2 and DR10 haplotypes, disrupted by a retroviral insertion. Its very presence is haplotype-dependent."
24,"Immune, inflammation & HLA",HLA-J,"major histocompatibility complex, class I, J (pseudogene)",chr6,13,1,SINGLE PROBE - cannot support a gene-level claim,,"Class I pseudogene within the MHC, transcribed but never translated into a functional molecule. Interpret as a marker of the regulatory landscape."
24,"Immune, inflammation & HLA",HLA-K,"major histocompatibility complex, class I, K (pseudogene)",chr6,7,1,SINGLE PROBE - cannot support a gene-level claim,,Class I pseudogene in the MHC region with no protein product. Included because the array covers it and it reports on local chromatin.
24,"Immune, inflammation & HLA",ICAM1,intercellular adhesion molecule 1,chr19,14,1,SINGLE PROBE - cannot support a gene-level claim,,"Adhesion molecule enabling leukocytes to cross the endothelium into tissue, and elevated under chronic stress. The step converting circulating inflammation into tissue infiltration."
24,"Immune, inflammation & HLA",IL12A,interleukin 12A,chr3,14,1,SINGLE PROBE - cannot support a gene-level claim,,"The p35 subunit of IL-12, driving Th1 differentiation. Functional only when paired with IL12B, so its methylation must be read jointly with it."
24,"Immune, inflammation & HLA",NFKB1,nuclear factor kappa B subunit 1,chr4,23,1,SINGLE PROBE - cannot support a gene-level claim,,"The transcription factor at which most inflammatory signals converge, and the proposed molecular substrate of the conserved transcriptional response to adversity. The hub of the CTRA model."
24,"Immune, inflammation & HLA",C4A,complement C4A (Chido/Rodgers blood group),chr6,1,0,NO USABLE PROBE - all filtered out for low variance,,"Complement component 4A, whose copy number drives microglial synaptic pruning and provides the mechanism behind the strongest schizophrenia GWAS signal. Probes here may reflect copy number as much as methylation."
24,"Immune, inflammation & HLA",CRP,C-reactive protein,chr1,12,0,NO USABLE PROBE - all filtered out for low variance,,"C-reactive protein, the acute phase protein synthesised by liver under IL-6 control and the standard clinical inflammation marker. A downstream readout rather than a driver."
24,"Immune, inflammation & HLA",HLA-DRB5,"major histocompatibility complex, class II, DR beta 5",NA,0,0,NOT ON ARRAY - no EPIC v2 probe exists,,"Beta chain present only on certain DR haplotypes, notably DR15, and absent entirely in many people. Probe signal partly indexes haplotype presence rather than methylation."
24,"Immune, inflammation & HLA",HLA-S,"major histocompatibility complex, class I, S (pseudogene)",NA,0,0,NOT ON ARRAY - no EPIC v2 probe exists,,Class I pseudogene fragment in the MHC. Reports on chromatin state of the region rather than on any gene product.
24,"Immune, inflammation & HLA",TRAC,T cell receptor alpha constant,NA,0,0,NOT ON ARRAY - no EPIC v2 probe exists,,"T cell receptor alpha constant region; its methylation and rearrangement status index alpha-beta T cell abundance. Effectively a cell composition marker, which matters given the EpiDISH deconvolution in this pipeline."
24,"Immune, inflammation & HLA",TRDC,T cell receptor delta constant,NA,0,0,NOT ON ARRAY - no EPIC v2 probe exists,,"T cell receptor delta constant region, marking the gamma-delta lineage, and deleted during alpha-beta commitment. Its retention indexes an unconventional T cell population."
24,"Immune, inflammation & HLA",TRGC1,T cell receptor gamma constant 1,NA,0,0,NOT ON ARRAY - no EPIC v2 probe exists,,"T cell receptor gamma constant region 1, marking gamma-delta T cells, which are enriched at mucosal surfaces including oral mucosa. Directly relevant to saliva-derived samples."
24,"Immune, inflammation & HLA",TRGC2,T cell receptor gamma constant 2,chr7,1,0,NO USABLE PROBE - all filtered out for low variance,,"The second gamma constant region, used by a distinct gamma-delta subset. Complements TRGC1 as a lineage marker."
25,Social-synaptic & psychiatric risk,NLGN3,neuroligin 3,chrX,19,17,good,X-linked: X-inactivation makes female values a two-allele average - analyse within sex or model sex explicitly,X-linked neuroligin whose R451C mutation was among the first identified monogenic causes of autism. Its X-linkage requires within-sex analysis.
25,Social-synaptic & psychiatric risk,NRG1,neuregulin 1,chr8,43,15,good,,"Neuregulin 1, signalling through ERBB4 to regulate myelination, interneuron development and NMDA receptor function. A historically central schizophrenia candidate gene."
25,Social-synaptic & psychiatric risk,MEF2C,myocyte enhancer factor 2C,chr5,53,14,good,,Activity-dependent transcription factor driving synapse elimination; its haploinsufficiency causes intellectual disability with limited speech. The transcriptional controller of synaptic pruning.
25,Social-synaptic & psychiatric risk,NRXN1,neurexin 1,chr2,49,13,good,,"Presynaptic adhesion molecule with thousands of splice isoforms, and one of the most robust copy number associations across autism and schizophrenia. Deletion here is an established psychiatric risk factor."
25,Social-synaptic & psychiatric risk,FOXP2,forkhead box P2,chr7,22,12,good,,"Transcription factor whose disruption causes a severe speech and language disorder in the KE family, the first gene implicated in human language. Acts by repressing a large downstream programme including CNTNAP2."
25,Social-synaptic & psychiatric risk,NRXN2,neurexin 2,chr11,43,10,good,,Neurexin family member contributing to presynaptic organisation with a distinct isoform repertoire. Less strongly implicated than NRXN1 but mechanistically parallel.
25,Social-synaptic & psychiatric risk,NLGN2,neuroligin 2,chr17,23,7,good,,"The inhibitory counterpart, localising exclusively to GABAergic synapses. With NLGN1 it sets the excitation-inhibition ratio structurally."
25,Social-synaptic & psychiatric risk,NRXN3,neurexin 3,chr14,48,7,good,,Neurexin implicated in addiction and obesity as well as synaptic organisation. The family member with the clearest non-psychiatric associations.
25,Social-synaptic & psychiatric risk,AUTS2,activator of transcription and developmental regulator AUTS2,chr7,43,4,adequate,,"Neurodevelopmental regulator of neurite outgrowth and a Polycomb-associated transcriptional regulator, lying in a region of accelerated human evolution. Both a synaptic and a chromatin gene."
25,Social-synaptic & psychiatric risk,CNTNAP2,contactin associated protein 2,chr7,18,4,adequate,,"CASPR2, a neurexin superfamily member regulating potassium channel clustering and cortical development; recessive mutations cause cortical dysplasia with focal epilepsy. Also a FOXP2 target, which links it to language."
25,Social-synaptic & psychiatric risk,NLGN1,neuroligin 1,chr3,31,4,adequate,,Postsynaptic adhesion molecule specifying excitatory synapses by binding presynaptic neurexins. Determines synapse type rather than synapse number.
25,Social-synaptic & psychiatric risk,RELN,reelin,chr7,21,4,adequate,,"Reelin, guiding neuronal migration during cortical layering and modulating adult plasticity; its promoter hypermethylation is a long-standing schizophrenia finding. One of the earliest psychiatric methylation candidates."
25,Social-synaptic & psychiatric risk,DTNBP1,dystrobrevin binding protein 1,chr6,19,3,adequate,,"Dysbindin, regulating vesicular trafficking and glutamate release; reduced prefrontal expression in schizophrenia is well documented despite weak GWAS support. A case where expression evidence outran genetic evidence."
25,Social-synaptic & psychiatric risk,CHRNA7,cholinergic receptor nicotinic alpha 7 subunit,chr15,15,2,limited - 2 probes,,"Alpha-7 nicotinic receptor mediating sensory gating, with a partial duplication that complicates both genotyping and probe interpretation. The molecular basis of the P50 gating deficit in schizophrenia."
25,Social-synaptic & psychiatric risk,ERBB4,erb-b2 receptor tyrosine kinase 4,chr2,18,2,limited - 2 probes,,"The NRG1 receptor, concentrated on parvalbumin interneurons where it regulates inhibitory tone. Where the neuregulin signal is actually received."
25,Social-synaptic & psychiatric risk,NLGN4X,neuroligin 4 X-linked,chrX,15,2,limited - 2 probes,X-linked: X-inactivation makes female values a two-allele average - analyse within sex or model sex explicitly,"X-linked neuroligin with the strongest autism association in the family, and partially escaping X-inactivation. Both its linkage and its partial escape complicate methylation interpretation."
26,Thyroid & neurodevelopment,DIO2,iodothyronine deiodinase 2,chr14,16,9,good,,"Deiodinase 2, generating T3 locally within brain and pituitary so that tissue T3 is regulated independently of blood levels. The reason serum thyroid measures understate brain exposure."
26,Thyroid & neurodevelopment,DIO3,iodothyronine deiodinase 3,chr14,29,5,adequate,,"Deiodinase 3, inactivating thyroid hormone and highly expressed in placenta, where it shields the fetus from maternal T3. It also sits in the imprinted DLK1-MEG3 locus, belonging to both systems."
26,Thyroid & neurodevelopment,THRA,thyroid hormone receptor alpha,chr17,28,5,adequate,,"Thyroid hormone receptor alpha, dominant in brain, heart and bone and the principal mediator of thyroid effects on neurodevelopment. The receptor through which maternal thyroid status reaches the fetal brain."
26,Thyroid & neurodevelopment,TSHR,thyroid stimulating hormone receptor,chr14,22,4,adequate,,"The TSH receptor on thyroid follicular cells, driving hormone synthesis and the target of stimulating autoantibodies in Graves disease. The single relay from pituitary to thyroid."
26,Thyroid & neurodevelopment,DIO1,iodothyronine deiodinase 1,chr1,11,3,adequate,,"Deiodinase 1, converting T4 to active T3 mainly in liver and kidney and contributing to the circulating T3 pool. The systemic activation route."
26,Thyroid & neurodevelopment,THRB,thyroid hormone receptor beta,chr3,27,1,SINGLE PROBE - cannot support a gene-level claim,,"Thyroid hormone receptor beta, dominant in liver and in pituitary feedback; its mutation causes resistance to thyroid hormone. The receptor governing the axis's own set point."
27,Appetite & metabolic programming,GHRL,ghrelin and obestatin prepropeptide,chr3,20,9,good,,"Ghrelin, the only known circulating orexigenic hormone, rising before meals and also acting on reward and stress circuits. The hunger signal, with a secondary role in stress coping."
27,Appetite & metabolic programming,PPARG,peroxisome proliferator activated receptor gamma,chr3,34,9,good,,The master transcriptional regulator of adipocyte differentiation and the target of thiazolidinediones. Determines how many fat cells form and how insulin-sensitive they are.
27,Appetite & metabolic programming,PPARGC1A,PPARG coactivator 1 alpha,chr4,22,9,good,,"PGC-1 alpha, the coactivator driving mitochondrial biogenesis in response to exercise and cold; its promoter methylation responds to a single bout of acute exercise. One of the few loci with demonstrated short-term environmental methylation change in humans."
27,Appetite & metabolic programming,MC3R,melanocortin 3 receptor,chr20,10,7,good,,"Melanocortin 3 receptor, regulating energy partitioning and, as recently shown, the timing of puberty in relation to nutritional state. Links this system to the HPG axis."
27,Appetite & metabolic programming,CARTPT,CART prepropeptide,chr5,16,6,good,,"Cocaine- and amphetamine-regulated transcript, an anorexigenic peptide co-expressed with POMC in hypothalamic neurons. Reinforces the satiety arm."
27,Appetite & metabolic programming,LEP,leptin,chr7,9,6,good,,"Leptin, secreted by adipose tissue in proportion to fat mass and signalling energy sufficiency to the hypothalamus. Its promoter methylation in cord blood is a leading marker of prenatal metabolic programming."
27,Appetite & metabolic programming,IGF1,insulin like growth factor 1,chr12,13,4,adequate,,"Insulin-like growth factor 1, the principal mediator of growth hormone action and a determinant of fetal and postnatal growth. Directly relevant to the birth weight phenotypes in this cohort."
27,Appetite & metabolic programming,INS,insulin,chr11,13,4,adequate,,"Insulin, whose variable number tandem repeat is imprinted and associated with birth weight and type 1 diabetes. Metabolic and imprinted at once."
27,Appetite & metabolic programming,AGRP,agouti related neuropeptide,chr16,11,3,adequate,,"Agouti-related peptide, an inverse agonist at MC4R that actively drives feeding, opposing alpha-MSH. The orexigenic half of the melanocortin balance."
27,Appetite & metabolic programming,IGF1R,insulin like growth factor 1 receptor,chr15,53,3,adequate,,"The IGF-1 receptor mediating growth and, in model organisms, extending lifespan when signalling is reduced. Links growth programming to ageing."
27,Appetite & metabolic programming,MC4R,melanocortin 4 receptor,chr18,10,3,adequate,,"Melanocortin 4 receptor, the downstream effector of POMC-derived alpha-MSH and the commonest monogenic cause of obesity. Also the point at which the POMC precursor serves appetite rather than the HPA axis."
27,Appetite & metabolic programming,FTO,FTO alpha-ketoglutarate dependent dioxygenase,chr16,28,1,SINGLE PROBE - cannot support a gene-level claim,,"The strongest common obesity locus, acting through long-range regulation of IRX3 and IRX5 rather than on itself, and separately an m6A RNA demethylase. Its methylation is not simply an obesity readout."
27,Appetite & metabolic programming,LEPR,leptin receptor,chr1,25,1,SINGLE PROBE - cannot support a gene-level claim,,"The leptin receptor; signalling defects here produce leptin resistance, in which high leptin fails to suppress appetite. Explains why obesity coexists with elevated leptin."
28,"Ageing, epigenetic clocks & telomere",FHL2,four and a half LIM domains 2,chr2,32,11,good,,"Four and a half LIM domains 2, a transcriptional cofactor whose promoter methylation increases robustly with age across tissues. A standard component of forensic age prediction panels."
28,"Ageing, epigenetic clocks & telomere",RTEL1,regulator of telomere elongation helicase 1,chr20,27,10,good,,"Helicase resolving telomeric secondary structures during replication; its mutation causes Hoyeraal-Hreidarsson syndrome, a severe telomere biology disorder. Required to replicate the telomere at all."
28,"Ageing, epigenetic clocks & telomere",TERT,telomerase reverse transcriptase,chr5,42,8,good,,"The catalytic subunit of telomerase, rate-limiting for telomere maintenance; its promoter is the most frequently mutated non-coding region in cancer. Methylation here has a paradoxical positive relationship with expression."
28,"Ageing, epigenetic clocks & telomere",ASPA,aspartoacylase,chr17,18,6,good,,"Aspartoacylase, whose deficiency causes Canavan disease and whose promoter methylation is a well-validated age marker. Its clock utility is unrelated to its metabolic function."
28,"Ageing, epigenetic clocks & telomere",EDARADD,EDAR associated via death domain,chr1,15,5,adequate,,"Adaptor in ectodysplasin signalling whose methylation decreases with age, giving a marker that moves opposite to most others. That directionality is itself what makes it useful in a panel."
28,"Ageing, epigenetic clocks & telomere",ELOVL2,ELOVL fatty acid elongase 2,chr6,10,5,adequate,,Fatty acid elongase whose promoter shows the strongest and most reproducible age-related hypermethylation of any locus in the human genome. The single best univariate methylation age predictor known.
28,"Ageing, epigenetic clocks & telomere",KLF14,KLF transcription factor 14,chr7,22,2,limited - 2 probes,,"Maternally imprinted transcription factor acting as a master regulator of adipose gene expression, and age-associated in its methylation. Imprinted and age-related simultaneously."
28,"Ageing, epigenetic clocks & telomere",POT1,protection of telomeres 1,chr7,14,2,limited - 2 probes,,"Protection of telomeres 1, binding the single-stranded overhang and regulating telomerase access. Its mutation causes familial melanoma and glioma through telomere lengthening."
28,"Ageing, epigenetic clocks & telomere",TERF1,telomeric repeat binding factor 1,chr8,14,2,limited - 2 probes,,"TRF1, a shelterin component binding double-stranded telomeric DNA and negatively regulating telomere length. The main length-sensing brake."
28,"Ageing, epigenetic clocks & telomere",TERF2,telomeric repeat binding factor 2,chr16,21,2,limited - 2 probes,,"TRF2, the shelterin component preventing the telomere end from being read as a double-strand break. Protects against end-to-end fusion rather than setting length."
28,"Ageing, epigenetic clocks & telomere",TRIM59,tripartite motif containing 59,chr3,18,2,limited - 2 probes,,Tripartite motif protein whose methylation is a consistent age marker and a component of several forensic age models. Included as a clock marker rather than for its immune function.
29,Oxidative stress & mitochondria,SOD2,superoxide dismutase 2,chr6,44,12,good,,"The mitochondrial manganese superoxide dismutase, handling superoxide at its main site of production. The most consequential antioxidant enzyme for mitochondrial integrity."
29,Oxidative stress & mitochondria,NFE2L2,NFE2 like bZIP transcription factor 2,chr2,52,4,adequate,,"NRF2, the master transcription factor inducing the entire antioxidant response programme once oxidative stress is detected. Coordinate control of everything else in this system."
29,Oxidative stress & mitochondria,NQO1,NAD(P)H quinone dehydrogenase 1,chr16,16,3,adequate,,Quinone reductase performing two-electron reduction to avoid generating radical intermediates; a common null polymorphism is frequent in some populations. A detoxification enzyme with substantial genetic variation.
29,Oxidative stress & mitochondria,CAT,catalase,chr11,15,2,limited - 2 probes,,"Catalase, decomposing hydrogen peroxide to water at extremely high turnover, mainly in peroxisomes. Handles bulk peroxide where GPX1 handles low concentrations."
29,Oxidative stress & mitochondria,GPX1,glutathione peroxidase 1,chr3,14,2,limited - 2 probes,,"Glutathione peroxidase 1, reducing hydrogen peroxide using glutathione and requiring selenium. Links selenium status to antioxidant capacity, as SELENON does for calcium handling."
29,Oxidative stress & mitochondria,SOD1,superoxide dismutase 1,chr21,16,2,limited - 2 probes,,"Cytosolic copper-zinc superoxide dismutase, the first line of defence against cytosolic superoxide; its mutation causes familial ALS through toxic gain of function. Loss and gain of function here have entirely different consequences."
29,Oxidative stress & mitochondria,TFAM,"transcription factor A, mitochondrial",chr10,16,0,NO USABLE PROBE - all filtered out for low variance,,"Mitochondrial transcription factor A, packaging mitochondrial DNA and determining copy number. Mitochondrial DNA copy number is itself an increasingly used stress biomarker."
30,Pharmacogenes,CYP2D6,cytochrome P450 family 2 subfamily D member 6 (gene/pseudogene),chr22,4,1,SINGLE PROBE - cannot support a gene-level claim,,"Metabolises roughly a quarter of prescribed drugs including most antidepressants and antipsychotics, with copy number ranging from zero to more than ten. Probe signal here is heavily confounded by copy number, so interpret methylation with real caution."
30,Pharmacogenes,CYP3A4,cytochrome P450 family 3 subfamily A member 4,chr7,3,0,NO USABLE PROBE - all filtered out for low variance,,"The single most important drug-metabolising enzyme, handling around half of all clinical drugs and strongly inducible by exposure. Its inducibility makes methylation here potentially exposure-responsive rather than merely constitutive."
